scenario_id,scenario_type,source_a_transaction_id,source_b_transaction_id,source_a_line_id,source_b_line_id,expected_match_method,expected_reconciliation_status,expected_review_required,expected_notes
SCN-1837,QUANTITY_EXCESS,TXN-A-001777,TXN-B-001737,TXN-A-001777-L3568,TXN-B-001737-L3569,EXACT_PRIMARY_ID,QUANTITY_DIFFERENCE,Y,Source A quantity exceeds Source B
SCN-1838,QUANTITY_EXCESS,TXN-A-001778,TXN-B-001738,TXN-A-001778-L3570,TXN-B-001738-L3571,EXACT_PRIMARY_ID,QUANTITY_DIFFERENCE,Y,Source A quantity exceeds Source B
SCN-1839,QUANTITY_EXCESS,TXN-A-001779,TXN-B-001739,TXN-A-001779-L3572,TXN-B-001739-L3573,EXACT_PRIMARY_ID,QUANTITY_DIFFERENCE,Y,Source A quantity exceeds Source B
SCN-1840,QUANTITY_EXCESS,TXN-A-001780,TXN-B-001740,TXN-A-001780-L3574,TXN-B-001740-L3575,EXACT_PRIMARY_ID,QUANTITY_DIFFERENCE,Y,Source A quantity exceeds Source B
SCN-1841,PRICE_DIFFERENCE,TXN-A-001781,TXN-B-001741,TXN-A-001781-L3576,TXN-B-001741-L3577,EXACT_PRIMARY_ID,PRICE_DIFFERENCE,Y,Unit price variance between sources
SCN-1842,PRICE_DIFFERENCE,TXN-A-001782,TXN-B-001742,TXN-A-001782-L3578,TXN-B-001742-L3579,EXACT_PRIMARY_ID,PRICE_DIFFERENCE,Y,Unit price variance between sources
SCN-1843,PRICE_DIFFERENCE,TXN-A-001783,TXN-B-001743,TXN-A-001783-L3580,TXN-B-001743-L3581,EXACT_PRIMARY_ID,PRICE_DIFFERENCE,Y,Unit price variance between sources
SCN-1844,PRICE_DIFFERENCE,TXN-A-001784,TXN-B-001744,TXN-A-001784-L3582,TXN-B-001744-L3583,EXACT_PRIMARY_ID,PRICE_DIFFERENCE,Y,Unit price variance between sources
SCN-1845,PRICE_DIFFERENCE,TXN-A-001785,TXN-B-001745,TXN-A-001785-L3584,TXN-B-001745-L3585,EXACT_PRIMARY_ID,PRICE_DIFFERENCE,Y,Unit price variance between sources
SCN-1846,PRICE_DIFFERENCE,TXN-A-001786,TXN-B-001746,TXN-A-001786-L3586,TXN-B-001746-L3587,EXACT_PRIMARY_ID,PRICE_DIFFERENCE,Y,Unit price variance between sources
SCN-1847,PRICE_DIFFERENCE,TXN-A-001787,TXN-B-001747,TXN-A-001787-L3588,TXN-B-001747-L3589,EXACT_PRIMARY_ID,PRICE_DIFFERENCE,Y,Unit price variance between sources
SCN-1848,PRICE_DIFFERENCE,TXN-A-001788,TXN-B-001748,TXN-A-001788-L3590,TXN-B-001748-L3591,EXACT_PRIMARY_ID,PRICE_DIFFERENCE,Y,Unit price variance between sources
SCN-1849,PRICE_DIFFERENCE,TXN-A-001789,TXN-B-001749,TXN-A-001789-L3592,TXN-B-001749-L3593,EXACT_PRIMARY_ID,PRICE_DIFFERENCE,Y,Unit price variance between sources
SCN-1850,PRICE_DIFFERENCE,TXN-A-001790,TXN-B-001750,TXN-A-001790-L3594,TXN-B-001750-L3595,EXACT_PRIMARY_ID,PRICE_DIFFERENCE,Y,Unit price variance between sources
SCN-1851,PRICE_DIFFERENCE,TXN-A-001791,TXN-B-001751,TXN-A-001791-L3596,TXN-B-001751-L3597,EXACT_PRIMARY_ID,PRICE_DIFFERENCE,Y,Unit price variance between sources
SCN-1852,PRICE_DIFFERENCE,TXN-A-001792,TXN-B-001752,TXN-A-001792-L3598,TXN-B-001752-L3599,EXACT_PRIMARY_ID,PRICE_DIFFERENCE,Y,Unit price variance between sources
SCN-1853,PRICE_DIFFERENCE,TXN-A-001793,TXN-B-001753,TXN-A-001793-L3600,TXN-B-001753-L3601,EXACT_PRIMARY_ID,PRICE_DIFFERENCE,Y,Unit price variance between sources
SCN-1854,PRICE_DIFFERENCE,TXN-A-001794,TXN-B-001754,TXN-A-001794-L3602,TXN-B-001754-L3603,EXACT_PRIMARY_ID,PRICE_DIFFERENCE,Y,Unit price variance between sources
SCN-1855,PRICE_DIFFERENCE,TXN-A-001795,TXN-B-001755,TXN-A-001795-L3604,TXN-B-001755-L3605,EXACT_PRIMARY_ID,PRICE_DIFFERENCE,Y,Unit price variance between sources
SCN-1856,PRICE_DIFFERENCE,TXN-A-001796,TXN-B-001756,TXN-A-001796-L3606,TXN-B-001756-L3607,EXACT_PRIMARY_ID,PRICE_DIFFERENCE,Y,Unit price variance between sources
SCN-1857,PRICE_DIFFERENCE,TXN-A-001797,TXN-B-001757,TXN-A-001797-L3608,TXN-B-001757-L3609,EXACT_PRIMARY_ID,PRICE_DIFFERENCE,Y,Unit price variance between sources
SCN-1858,PRICE_DIFFERENCE,TXN-A-001798,TXN-B-001758,TXN-A-001798-L3610,TXN-B-001758-L3611,EXACT_PRIMARY_ID,PRICE_DIFFERENCE,Y,Unit price variance between sources
SCN-1859,PRICE_DIFFERENCE,TXN-A-001799,TXN-B-001759,TXN-A-001799-L3612,TXN-B-001759-L3613,EXACT_PRIMARY_ID,PRICE_DIFFERENCE,Y,Unit price variance between sources
SCN-1860,PRICE_DIFFERENCE,TXN-A-001800,TXN-B-001760,TXN-A-001800-L3614,TXN-B-001760-L3615,EXACT_PRIMARY_ID,PRICE_DIFFERENCE,Y,Unit price variance between sources
SCN-1861,PRICE_DIFFERENCE,TXN-A-001801,TXN-B-001761,TXN-A-001801-L3616,TXN-B-001761-L3617,EXACT_PRIMARY_ID,PRICE_DIFFERENCE,Y,Unit price variance between sources
SCN-1862,PRICE_DIFFERENCE,TXN-A-001802,TXN-B-001762,TXN-A-001802-L3618,TXN-B-001762-L3619,EXACT_PRIMARY_ID,PRICE_DIFFERENCE,Y,Unit price variance between sources
SCN-1863,PRICE_DIFFERENCE,TXN-A-001803,TXN-B-001763,TXN-A-001803-L3620,TXN-B-001763-L3621,EXACT_PRIMARY_ID,PRICE_DIFFERENCE,Y,Unit price variance between sources
SCN-1864,PRICE_DIFFERENCE,TXN-A-001804,TXN-B-001764,TXN-A-001804-L3622,TXN-B-001764-L3623,EXACT_PRIMARY_ID,PRICE_DIFFERENCE,Y,Unit price variance between sources
SCN-1865,PRICE_DIFFERENCE,TXN-A-001805,TXN-B-001765,TXN-A-001805-L3624,TXN-B-001765-L3625,EXACT_PRIMARY_ID,PRICE_DIFFERENCE,Y,Unit price variance between sources
SCN-1866,PRICE_DIFFERENCE,TXN-A-001806,TXN-B-001766,TXN-A-001806-L3626,TXN-B-001766-L3627,EXACT_PRIMARY_ID,PRICE_DIFFERENCE,Y,Unit price variance between sources
SCN-1867,PRICE_DIFFERENCE,TXN-A-001807,TXN-B-001767,TXN-A-001807-L3628,TXN-B-001767-L3629,EXACT_PRIMARY_ID,PRICE_DIFFERENCE,Y,Unit price variance between sources
SCN-1868,PRICE_DIFFERENCE,TXN-A-001808,TXN-B-001768,TXN-A-001808-L3630,TXN-B-001768-L3631,EXACT_PRIMARY_ID,PRICE_DIFFERENCE,Y,Unit price variance between sources
SCN-1869,PRICE_DIFFERENCE,TXN-A-001809,TXN-B-001769,TXN-A-001809-L3632,TXN-B-001769-L3633,EXACT_PRIMARY_ID,PRICE_DIFFERENCE,Y,Unit price variance between sources
SCN-1870,PRICE_DIFFERENCE,TXN-A-001810,TXN-B-001770,TXN-A-001810-L3634,TXN-B-001770-L3635,EXACT_PRIMARY_ID,PRICE_DIFFERENCE,Y,Unit price variance between sources
SCN-1871,PRICE_DIFFERENCE,TXN-A-001811,TXN-B-001771,TXN-A-001811-L3636,TXN-B-001771-L3637,EXACT_PRIMARY_ID,PRICE_DIFFERENCE,Y,Unit price variance between sources
SCN-1872,PRICE_DIFFERENCE,TXN-A-001812,TXN-B-001772,TXN-A-001812-L3638,TXN-B-001772-L3639,EXACT_PRIMARY_ID,PRICE_DIFFERENCE,Y,Unit price variance between sources
SCN-1873,PRICE_DIFFERENCE,TXN-A-001813,TXN-B-001773,TXN-A-001813-L3640,TXN-B-001773-L3641,EXACT_PRIMARY_ID,PRICE_DIFFERENCE,Y,Unit price variance between sources
SCN-1874,PRICE_DIFFERENCE,TXN-A-001814,TXN-B-001774,TXN-A-001814-L3642,TXN-B-001774-L3643,EXACT_PRIMARY_ID,PRICE_DIFFERENCE,Y,Unit price variance between sources
SCN-1875,PRICE_DIFFERENCE,TXN-A-001815,TXN-B-001775,TXN-A-001815-L3644,TXN-B-001775-L3645,EXACT_PRIMARY_ID,PRICE_DIFFERENCE,Y,Unit price variance between sources
SCN-1876,PRICE_DIFFERENCE,TXN-A-001816,TXN-B-001776,TXN-A-001816-L3646,TXN-B-001776-L3647,EXACT_PRIMARY_ID,PRICE_DIFFERENCE,Y,Unit price variance between sources
SCN-1877,PRICE_DIFFERENCE,TXN-A-001817,TXN-B-001777,TXN-A-001817-L3648,TXN-B-001777-L3649,EXACT_PRIMARY_ID,PRICE_DIFFERENCE,Y,Unit price variance between sources
SCN-1878,PRICE_DIFFERENCE,TXN-A-001818,TXN-B-001778,TXN-A-001818-L3650,TXN-B-001778-L3651,EXACT_PRIMARY_ID,PRICE_DIFFERENCE,Y,Unit price variance between sources
SCN-1879,PRICE_DIFFERENCE,TXN-A-001819,TXN-B-001779,TXN-A-001819-L3652,TXN-B-001779-L3653,EXACT_PRIMARY_ID,PRICE_DIFFERENCE,Y,Unit price variance between sources
SCN-1880,PRICE_DIFFERENCE,TXN-A-001820,TXN-B-001780,TXN-A-001820-L3654,TXN-B-001780-L3655,EXACT_PRIMARY_ID,PRICE_DIFFERENCE,Y,Unit price variance between sources
SCN-1881,PRICE_DIFFERENCE,TXN-A-001821,TXN-B-001781,TXN-A-001821-L3656,TXN-B-001781-L3657,EXACT_PRIMARY_ID,PRICE_DIFFERENCE,Y,Unit price variance between sources
SCN-1882,PRICE_DIFFERENCE,TXN-A-001822,TXN-B-001782,TXN-A-001822-L3658,TXN-B-001782-L3659,EXACT_PRIMARY_ID,PRICE_DIFFERENCE,Y,Unit price variance between sources
SCN-1883,PRICE_DIFFERENCE,TXN-A-001823,TXN-B-001783,TXN-A-001823-L3660,TXN-B-001783-L3661,EXACT_PRIMARY_ID,PRICE_DIFFERENCE,Y,Unit price variance between sources
SCN-1884,PRICE_DIFFERENCE,TXN-A-001824,TXN-B-001784,TXN-A-001824-L3662,TXN-B-001784-L3663,EXACT_PRIMARY_ID,PRICE_DIFFERENCE,Y,Unit price variance between sources
SCN-1885,PRICE_DIFFERENCE,TXN-A-001825,TXN-B-001785,TXN-A-001825-L3664,TXN-B-001785-L3665,EXACT_PRIMARY_ID,PRICE_DIFFERENCE,Y,Unit price variance between sources
SCN-1886,PRICE_DIFFERENCE,TXN-A-001826,TXN-B-001786,TXN-A-001826-L3666,TXN-B-001786-L3667,EXACT_PRIMARY_ID,PRICE_DIFFERENCE,Y,Unit price variance between sources
SCN-1887,PRICE_DIFFERENCE,TXN-A-001827,TXN-B-001787,TXN-A-001827-L3668,TXN-B-001787-L3669,EXACT_PRIMARY_ID,PRICE_DIFFERENCE,Y,Unit price variance between sources
SCN-1888,PRICE_DIFFERENCE,TXN-A-001828,TXN-B-001788,TXN-A-001828-L3670,TXN-B-001788-L3671,EXACT_PRIMARY_ID,PRICE_DIFFERENCE,Y,Unit price variance between sources
SCN-1889,PRICE_DIFFERENCE,TXN-A-001829,TXN-B-001789,TXN-A-001829-L3672,TXN-B-001789-L3673,EXACT_PRIMARY_ID,PRICE_DIFFERENCE,Y,Unit price variance between sources
SCN-1890,PRICE_DIFFERENCE,TXN-A-001830,TXN-B-001790,TXN-A-001830-L3674,TXN-B-001790-L3675,EXACT_PRIMARY_ID,PRICE_DIFFERENCE,Y,Unit price variance between sources
SCN-1891,AMOUNT_DIFFERENCE,TXN-A-001831,TXN-B-001791,TXN-A-001831-L3676,TXN-B-001791-L3677,EXACT_PRIMARY_ID,AMOUNT_DIFFERENCE,Y,Amount variance between sources
SCN-1892,AMOUNT_DIFFERENCE,TXN-A-001832,TXN-B-001792,TXN-A-001832-L3678,TXN-B-001792-L3679,EXACT_PRIMARY_ID,AMOUNT_DIFFERENCE,Y,Amount variance between sources
SCN-1893,AMOUNT_DIFFERENCE,TXN-A-001833,TXN-B-001793,TXN-A-001833-L3680,TXN-B-001793-L3681,EXACT_PRIMARY_ID,AMOUNT_DIFFERENCE,Y,Amount variance between sources
SCN-1894,AMOUNT_DIFFERENCE,TXN-A-001834,TXN-B-001794,TXN-A-001834-L3682,TXN-B-001794-L3683,EXACT_PRIMARY_ID,AMOUNT_DIFFERENCE,Y,Amount variance between sources
SCN-1895,AMOUNT_DIFFERENCE,TXN-A-001835,TXN-B-001795,TXN-A-001835-L3684,TXN-B-001795-L3685,EXACT_PRIMARY_ID,AMOUNT_DIFFERENCE,Y,Amount variance between sources
SCN-1896,AMOUNT_DIFFERENCE,TXN-A-001836,TXN-B-001796,TXN-A-001836-L3686,TXN-B-001796-L3687,EXACT_PRIMARY_ID,AMOUNT_DIFFERENCE,Y,Amount variance between sources
SCN-1897,AMOUNT_DIFFERENCE,TXN-A-001837,TXN-B-001797,TXN-A-001837-L3688,TXN-B-001797-L3689,EXACT_PRIMARY_ID,AMOUNT_DIFFERENCE,Y,Amount variance between sources
SCN-1898,AMOUNT_DIFFERENCE,TXN-A-001838,TXN-B-001798,TXN-A-001838-L3690,TXN-B-001798-L3691,EXACT_PRIMARY_ID,AMOUNT_DIFFERENCE,Y,Amount variance between sources
SCN-1899,AMOUNT_DIFFERENCE,TXN-A-001839,TXN-B-001799,TXN-A-001839-L3692,TXN-B-001799-L3693,EXACT_PRIMARY_ID,AMOUNT_DIFFERENCE,Y,Amount variance between sources
SCN-1900,AMOUNT_DIFFERENCE,TXN-A-001840,TXN-B-001800,TXN-A-001840-L3694,TXN-B-001800-L3695,EXACT_PRIMARY_ID,AMOUNT_DIFFERENCE,Y,Amount variance between sources
SCN-1901,AMOUNT_DIFFERENCE,TXN-A-001841,TXN-B-001801,TXN-A-001841-L3696,TXN-B-001801-L3697,EXACT_PRIMARY_ID,AMOUNT_DIFFERENCE,Y,Amount variance between sources
SCN-1902,AMOUNT_DIFFERENCE,TXN-A-001842,TXN-B-001802,TXN-A-001842-L3698,TXN-B-001802-L3699,EXACT_PRIMARY_ID,AMOUNT_DIFFERENCE,Y,Amount variance between sources
SCN-1903,AMOUNT_DIFFERENCE,TXN-A-001843,TXN-B-001803,TXN-A-001843-L3700,TXN-B-001803-L3701,EXACT_PRIMARY_ID,AMOUNT_DIFFERENCE,Y,Amount variance between sources
SCN-1904,AMOUNT_DIFFERENCE,TXN-A-001844,TXN-B-001804,TXN-A-001844-L3702,TXN-B-001804-L3703,EXACT_PRIMARY_ID,AMOUNT_DIFFERENCE,Y,Amount variance between sources
SCN-1905,AMOUNT_DIFFERENCE,TXN-A-001845,TXN-B-001805,TXN-A-001845-L3704,TXN-B-001805-L3705,EXACT_PRIMARY_ID,AMOUNT_DIFFERENCE,Y,Amount variance between sources
SCN-1906,AMOUNT_DIFFERENCE,TXN-A-001846,TXN-B-001806,TXN-A-001846-L3706,TXN-B-001806-L3707,EXACT_PRIMARY_ID,AMOUNT_DIFFERENCE,Y,Amount variance between sources
SCN-1907,AMOUNT_DIFFERENCE,TXN-A-001847,TXN-B-001807,TXN-A-001847-L3708,TXN-B-001807-L3709,EXACT_PRIMARY_ID,AMOUNT_DIFFERENCE,Y,Amount variance between sources
SCN-1908,AMOUNT_DIFFERENCE,TXN-A-001848,TXN-B-001808,TXN-A-001848-L3710,TXN-B-001808-L3711,EXACT_PRIMARY_ID,AMOUNT_DIFFERENCE,Y,Amount variance between sources
SCN-1909,AMOUNT_DIFFERENCE,TXN-A-001849,TXN-B-001809,TXN-A-001849-L3712,TXN-B-001809-L3713,EXACT_PRIMARY_ID,AMOUNT_DIFFERENCE,Y,Amount variance between sources
SCN-1910,AMOUNT_DIFFERENCE,TXN-A-001850,TXN-B-001810,TXN-A-001850-L3714,TXN-B-001810-L3715,EXACT_PRIMARY_ID,AMOUNT_DIFFERENCE,Y,Amount variance between sources
SCN-1911,AMOUNT_DIFFERENCE,TXN-A-001851,TXN-B-001811,TXN-A-001851-L3716,TXN-B-001811-L3717,EXACT_PRIMARY_ID,AMOUNT_DIFFERENCE,Y,Amount variance between sources
SCN-1912,AMOUNT_DIFFERENCE,TXN-A-001852,TXN-B-001812,TXN-A-001852-L3718,TXN-B-001812-L3719,EXACT_PRIMARY_ID,AMOUNT_DIFFERENCE,Y,Amount variance between sources
SCN-1913,AMOUNT_DIFFERENCE,TXN-A-001853,TXN-B-001813,TXN-A-001853-L3720,TXN-B-001813-L3721,EXACT_PRIMARY_ID,AMOUNT_DIFFERENCE,Y,Amount variance between sources
SCN-1914,AMOUNT_DIFFERENCE,TXN-A-001854,TXN-B-001814,TXN-A-001854-L3722,TXN-B-001814-L3723,EXACT_PRIMARY_ID,AMOUNT_DIFFERENCE,Y,Amount variance between sources
SCN-1915,AMOUNT_DIFFERENCE,TXN-A-001855,TXN-B-001815,TXN-A-001855-L3724,TXN-B-001815-L3725,EXACT_PRIMARY_ID,AMOUNT_DIFFERENCE,Y,Amount variance between sources
SCN-1916,AMOUNT_DIFFERENCE,TXN-A-001856,TXN-B-001816,TXN-A-001856-L3726,TXN-B-001816-L3727,EXACT_PRIMARY_ID,AMOUNT_DIFFERENCE,Y,Amount variance between sources
SCN-1917,AMOUNT_DIFFERENCE,TXN-A-001857,TXN-B-001817,TXN-A-001857-L3728,TXN-B-001817-L3729,EXACT_PRIMARY_ID,AMOUNT_DIFFERENCE,Y,Amount variance between sources
SCN-1918,AMOUNT_DIFFERENCE,TXN-A-001858,TXN-B-001818,TXN-A-001858-L3730,TXN-B-001818-L3731,EXACT_PRIMARY_ID,AMOUNT_DIFFERENCE,Y,Amount variance between sources
SCN-1919,AMOUNT_DIFFERENCE,TXN-A-001859,TXN-B-001819,TXN-A-001859-L3732,TXN-B-001819-L3733,EXACT_PRIMARY_ID,AMOUNT_DIFFERENCE,Y,Amount variance between sources
SCN-1920,AMOUNT_DIFFERENCE,TXN-A-001860,TXN-B-001820,TXN-A-001860-L3734,TXN-B-001820-L3735,EXACT_PRIMARY_ID,AMOUNT_DIFFERENCE,Y,Amount variance between sources
SCN-1921,AMOUNT_DIFFERENCE,TXN-A-001861,TXN-B-001821,TXN-A-001861-L3736,TXN-B-001821-L3737,EXACT_PRIMARY_ID,AMOUNT_DIFFERENCE,Y,Amount variance between sources
SCN-1922,AMOUNT_DIFFERENCE,TXN-A-001862,TXN-B-001822,TXN-A-001862-L3738,TXN-B-001822-L3739,EXACT_PRIMARY_ID,AMOUNT_DIFFERENCE,Y,Amount variance between sources
SCN-1923,AMOUNT_DIFFERENCE,TXN-A-001863,TXN-B-001823,TXN-A-001863-L3740,TXN-B-001823-L3741,EXACT_PRIMARY_ID,AMOUNT_DIFFERENCE,Y,Amount variance between sources
SCN-1924,AMOUNT_DIFFERENCE,TXN-A-001864,TXN-B-001824,TXN-A-001864-L3742,TXN-B-001824-L3743,EXACT_PRIMARY_ID,AMOUNT_DIFFERENCE,Y,Amount variance between sources
SCN-1925,AMOUNT_DIFFERENCE,TXN-A-001865,TXN-B-001825,TXN-A-001865-L3744,TXN-B-001825-L3745,EXACT_PRIMARY_ID,AMOUNT_DIFFERENCE,Y,Amount variance between sources
SCN-1926,AMOUNT_DIFFERENCE,TXN-A-001866,TXN-B-001826,TXN-A-001866-L3746,TXN-B-001826-L3747,EXACT_PRIMARY_ID,AMOUNT_DIFFERENCE,Y,Amount variance between sources
SCN-1927,AMOUNT_DIFFERENCE,TXN-A-001867,TXN-B-001827,TXN-A-001867-L3748,TXN-B-001827-L3749,EXACT_PRIMARY_ID,AMOUNT_DIFFERENCE,Y,Amount variance between sources
SCN-1928,AMOUNT_DIFFERENCE,TXN-A-001868,TXN-B-001828,TXN-A-001868-L3750,TXN-B-001828-L3751,EXACT_PRIMARY_ID,AMOUNT_DIFFERENCE,Y,Amount variance between sources
SCN-1929,AMOUNT_DIFFERENCE,TXN-A-001869,TXN-B-001829,TXN-A-001869-L3752,TXN-B-001829-L3753,EXACT_PRIMARY_ID,AMOUNT_DIFFERENCE,Y,Amount variance between sources
SCN-1930,AMOUNT_DIFFERENCE,TXN-A-001870,TXN-B-001830,TXN-A-001870-L3754,TXN-B-001830-L3755,EXACT_PRIMARY_ID,AMOUNT_DIFFERENCE,Y,Amount variance between sources
SCN-1931,AMOUNT_DIFFERENCE,TXN-A-001871,TXN-B-001831,TXN-A-001871-L3756,TXN-B-001831-L3757,EXACT_PRIMARY_ID,AMOUNT_DIFFERENCE,Y,Amount variance between sources
SCN-1932,AMOUNT_DIFFERENCE,TXN-A-001872,TXN-B-001832,TXN-A-001872-L3758,TXN-B-001832-L3759,EXACT_PRIMARY_ID,AMOUNT_DIFFERENCE,Y,Amount variance between sources
SCN-1933,AMOUNT_DIFFERENCE,TXN-A-001873,TXN-B-001833,TXN-A-001873-L3760,TXN-B-001833-L3761,EXACT_PRIMARY_ID,AMOUNT_DIFFERENCE,Y,Amount variance between sources
SCN-1934,AMOUNT_DIFFERENCE,TXN-A-001874,TXN-B-001834,TXN-A-001874-L3762,TXN-B-001834-L3763,EXACT_PRIMARY_ID,AMOUNT_DIFFERENCE,Y,Amount variance between sources
SCN-1935,AMOUNT_DIFFERENCE,TXN-A-001875,TXN-B-001835,TXN-A-001875-L3764,TXN-B-001835-L3765,EXACT_PRIMARY_ID,AMOUNT_DIFFERENCE,Y,Amount variance between sources
SCN-1936,AMOUNT_DIFFERENCE,TXN-A-001876,TXN-B-001836,TXN-A-001876-L3766,TXN-B-001836-L3767,EXACT_PRIMARY_ID,AMOUNT_DIFFERENCE,Y,Amount variance between sources
SCN-1937,AMOUNT_DIFFERENCE,TXN-A-001877,TXN-B-001837,TXN-A-001877-L3768,TXN-B-001837-L3769,EXACT_PRIMARY_ID,AMOUNT_DIFFERENCE,Y,Amount variance between sources
SCN-1938,AMOUNT_DIFFERENCE,TXN-A-001878,TXN-B-001838,TXN-A-001878-L3770,TXN-B-001838-L3771,EXACT_PRIMARY_ID,AMOUNT_DIFFERENCE,Y,Amount variance between sources
SCN-1939,AMOUNT_DIFFERENCE,TXN-A-001879,TXN-B-001839,TXN-A-001879-L3772,TXN-B-001839-L3773,EXACT_PRIMARY_ID,AMOUNT_DIFFERENCE,Y,Amount variance between sources
SCN-1940,AMOUNT_DIFFERENCE,TXN-A-001880,TXN-B-001840,TXN-A-001880-L3774,TXN-B-001840-L3775,EXACT_PRIMARY_ID,AMOUNT_DIFFERENCE,Y,Amount variance between sources
SCN-1941,QUANTITY_AND_AMOUNT_DIFFERENCE,TXN-A-001881,TXN-B-001841,TXN-A-001881-L3776,TXN-B-001841-L3777,EXACT_PRIMARY_ID,QUANTITY_AND_AMOUNT_DIFFERENCE,Y,Both quantity and amount differ
SCN-1942,QUANTITY_AND_AMOUNT_DIFFERENCE,TXN-A-001882,TXN-B-001842,TXN-A-001882-L3778,TXN-B-001842-L3779,EXACT_PRIMARY_ID,QUANTITY_AND_AMOUNT_DIFFERENCE,Y,Both quantity and amount differ
SCN-1943,QUANTITY_AND_AMOUNT_DIFFERENCE,TXN-A-001883,TXN-B-001843,TXN-A-001883-L3780,TXN-B-001843-L3781,EXACT_PRIMARY_ID,QUANTITY_AND_AMOUNT_DIFFERENCE,Y,Both quantity and amount differ
SCN-1944,QUANTITY_AND_AMOUNT_DIFFERENCE,TXN-A-001884,TXN-B-001844,TXN-A-001884-L3782,TXN-B-001844-L3783,EXACT_PRIMARY_ID,QUANTITY_AND_AMOUNT_DIFFERENCE,Y,Both quantity and amount differ
SCN-1945,QUANTITY_AND_AMOUNT_DIFFERENCE,TXN-A-001885,TXN-B-001845,TXN-A-001885-L3784,TXN-B-001845-L3785,EXACT_PRIMARY_ID,QUANTITY_AND_AMOUNT_DIFFERENCE,Y,Both quantity and amount differ
SCN-1946,QUANTITY_AND_AMOUNT_DIFFERENCE,TXN-A-001886,TXN-B-001846,TXN-A-001886-L3786,TXN-B-001846-L3787,EXACT_PRIMARY_ID,QUANTITY_AND_AMOUNT_DIFFERENCE,Y,Both quantity and amount differ
SCN-1947,QUANTITY_AND_AMOUNT_DIFFERENCE,TXN-A-001887,TXN-B-001847,TXN-A-001887-L3788,TXN-B-001847-L3789,EXACT_PRIMARY_ID,QUANTITY_AND_AMOUNT_DIFFERENCE,Y,Both quantity and amount differ
SCN-1948,QUANTITY_AND_AMOUNT_DIFFERENCE,TXN-A-001888,TXN-B-001848,TXN-A-001888-L3790,TXN-B-001848-L3791,EXACT_PRIMARY_ID,QUANTITY_AND_AMOUNT_DIFFERENCE,Y,Both quantity and amount differ
SCN-1949,QUANTITY_AND_AMOUNT_DIFFERENCE,TXN-A-001889,TXN-B-001849,TXN-A-001889-L3792,TXN-B-001849-L3793,EXACT_PRIMARY_ID,QUANTITY_AND_AMOUNT_DIFFERENCE,Y,Both quantity and amount differ
SCN-1950,QUANTITY_AND_AMOUNT_DIFFERENCE,TXN-A-001890,TXN-B-001850,TXN-A-001890-L3794,TXN-B-001850-L3795,EXACT_PRIMARY_ID,QUANTITY_AND_AMOUNT_DIFFERENCE,Y,Both quantity and amount differ
SCN-1951,QUANTITY_AND_AMOUNT_DIFFERENCE,TXN-A-001891,TXN-B-001851,TXN-A-001891-L3796,TXN-B-001851-L3797,EXACT_PRIMARY_ID,QUANTITY_AND_AMOUNT_DIFFERENCE,Y,Both quantity and amount differ
SCN-1952,QUANTITY_AND_AMOUNT_DIFFERENCE,TXN-A-001892,TXN-B-001852,TXN-A-001892-L3798,TXN-B-001852-L3799,EXACT_PRIMARY_ID,QUANTITY_AND_AMOUNT_DIFFERENCE,Y,Both quantity and amount differ
SCN-1953,QUANTITY_AND_AMOUNT_DIFFERENCE,TXN-A-001893,TXN-B-001853,TXN-A-001893-L3800,TXN-B-001853-L3801,EXACT_PRIMARY_ID,QUANTITY_AND_AMOUNT_DIFFERENCE,Y,Both quantity and amount differ
SCN-1954,QUANTITY_AND_AMOUNT_DIFFERENCE,TXN-A-001894,TXN-B-001854,TXN-A-001894-L3802,TXN-B-001854-L3803,EXACT_PRIMARY_ID,QUANTITY_AND_AMOUNT_DIFFERENCE,Y,Both quantity and amount differ
SCN-1955,QUANTITY_AND_AMOUNT_DIFFERENCE,TXN-A-001895,TXN-B-001855,TXN-A-001895-L3804,TXN-B-001855-L3805,EXACT_PRIMARY_ID,QUANTITY_AND_AMOUNT_DIFFERENCE,Y,Both quantity and amount differ
SCN-1956,QUANTITY_AND_AMOUNT_DIFFERENCE,TXN-A-001896,TXN-B-001856,TXN-A-001896-L3806,TXN-B-001856-L3807,EXACT_PRIMARY_ID,QUANTITY_AND_AMOUNT_DIFFERENCE,Y,Both quantity and amount differ
SCN-1957,QUANTITY_AND_AMOUNT_DIFFERENCE,TXN-A-001897,TXN-B-001857,TXN-A-001897-L3808,TXN-B-001857-L3809,EXACT_PRIMARY_ID,QUANTITY_AND_AMOUNT_DIFFERENCE,Y,Both quantity and amount differ
SCN-1958,QUANTITY_AND_AMOUNT_DIFFERENCE,TXN-A-001898,TXN-B-001858,TXN-A-001898-L3810,TXN-B-001858-L3811,EXACT_PRIMARY_ID,QUANTITY_AND_AMOUNT_DIFFERENCE,Y,Both quantity and amount differ
SCN-1959,QUANTITY_AND_AMOUNT_DIFFERENCE,TXN-A-001899,TXN-B-001859,TXN-A-001899-L3812,TXN-B-001859-L3813,EXACT_PRIMARY_ID,QUANTITY_AND_AMOUNT_DIFFERENCE,Y,Both quantity and amount differ
