source_a_line_id,source_a_transaction_id,source_b_line_id,source_b_transaction_id,match_method,confidence_score,identity_status,quantity_status,price_status,amount_status,reconciliation_status,review_required,quantity_difference,price_difference,amount_difference,source_a_product_id,source_b_product_id,source_a_product_name,source_b_product_name,source_a_amount,source_b_amount,source_a_quantity,source_b_quantity,source_a_unit_price,source_b_unit_price,signed_exposure,absolute_exposure,quantity_exposure,price_exposure,amount_exposure,unresolved_exposure,review_exposure
TXN-A-001767-L3548,TXN-A-001767,TXN-B-001908-L3911,TXN-B-001908,EXACT_BARCODE,97.00,IDENTITY_MATCHED,QUANTITY_EXCESS,PRICE_MATCHED,AMOUNT_VARIANCE,QUANTITY_AND_AMOUNT_DIFFERENCE,Y,8.35,0.00,489.31,PRD-0102,PRD-0102,NEXUS Mixing Bowl Set 15 W,NEXUS Mixing Bowl Set 15 W,631.12,141.81,10.77,2.42,58.60,58.60,489.31,489.31,489.31,0.00,0.00,0.00,489.31
TXN-A-001768-L3550,TXN-A-001768,,,POSSIBLE_SUBSTITUTE,70.00,IDENTITY_UNMATCHED,QUANTITY_NOT_APPLICABLE,PRICE_NOT_APPLICABLE,AMOUNT_NOT_APPLICABLE,UNRESOLVED,Y,,,,PRD-0009,,NEXUS Dish Liquid 10 W,,918.45,0.00,9.00,,102.05,,918.45,918.45,0.00,0.00,918.45,918.45,918.45
TXN-A-001769-L3552,TXN-A-001769,TXN-B-001819-L3733,TXN-B-001819,EXACT_BARCODE,97.00,IDENTITY_MATCHED,QUANTITY_EXCESS,PRICE_MATCHED,AMOUNT_VARIANCE,QUANTITY_AND_AMOUNT_DIFFERENCE,Y,1.67,0.00,48.33,PRD-0133,PRD-0133,ZENITH Glue Stick 250 MG,ZENITH Glue Stick 250 MG,331.97,283.64,10.41,8.74,31.89,31.89,48.33,48.33,53.26,0.00,0.00,0.00,48.33
TXN-A-001770-L3554,TXN-A-001770,TXN-B-001241-L2482,TXN-B-001241,NORMALIZED_NAME,90.00,IDENTITY_MATCHED,QUANTITY_EXCESS,PRICE_MATCHED,AMOUNT_VARIANCE,QUANTITY_AND_AMOUNT_DIFFERENCE,Y,5.66,0.00,147.95,PRD-0029,PRD-7423,AURORA Highlighter Set 9 V,AURORA Highlighter Set 9 V,185.33,37.38,7.09,1.43,26.14,26.14,147.95,147.95,147.95,0.00,0.00,0.00,147.95
TXN-A-001771-L3556,TXN-A-001771,TXN-B-001413-L2826,TXN-B-001413,FUZZY_NAME,90.20,IDENTITY_SUBSTITUTE,QUANTITY_EXCESS,PRICE_MATCHED,AMOUNT_VARIANCE,QUANTITY_AND_AMOUNT_DIFFERENCE,Y,8.33,0.00,224.33,PRD-0026,PRD-5385,AURORA Ballpoint Pen 250 ML,VANGUARD Ballpoint Pen 250 ML,319.93,95.60,11.88,3.55,26.93,26.93,224.33,224.33,224.33,0.00,0.00,0.00,224.33
TXN-A-001772-L3558,TXN-A-001772,TXN-B-001303-L2606,TXN-B-001303,NORMALIZED_NAME,90.00,IDENTITY_MATCHED,QUANTITY_EXCESS,PRICE_MATCHED,AMOUNT_VARIANCE,QUANTITY_AND_AMOUNT_DIFFERENCE,Y,0.66,0.00,77.38,PRD-0095,PRD-7134,AURORA Lotion 1 KG,AURORA Lotion 1 KG,1150.22,1072.84,9.81,9.15,117.25,117.25,77.38,77.38,77.39,0.00,0.00,0.00,77.38
TXN-A-001773-L3560,TXN-A-001773,,,POSSIBLE_SUBSTITUTE,70.00,IDENTITY_UNMATCHED,QUANTITY_NOT_APPLICABLE,PRICE_NOT_APPLICABLE,AMOUNT_NOT_APPLICABLE,UNRESOLVED,Y,,,,PRD-0060,,NEXUS Screen Protector 10 IN,,553.73,0.00,6.49,,85.32,,553.73,553.73,0.00,0.00,553.73,553.73,553.73
TXN-A-001774-L3562,TXN-A-001774,TXN-B-001877-L3849,TXN-B-001877,EXACT_BARCODE,97.00,IDENTITY_MATCHED,QUANTITY_SHORTAGE,PRICE_VARIANCE,AMOUNT_VARIANCE,QUANTITY_AND_AMOUNT_DIFFERENCE,Y,-4.02,-1.79,-103.02,PRD-0132,PRD-0132,NEXUS Ruler Set 60 CM,NEXUS Ruler Set 60 CM,144.70,247.72,6.98,11.00,20.73,22.52,-103.02,103.02,90.53,12.49,0.00,0.00,103.02
TXN-A-001775-L3564,TXN-A-001775,TXN-B-001206-L2412,TXN-B-001206,EXACT_PRODUCT_CODE,95.00,IDENTITY_MATCHED,QUANTITY_EXCESS,PRICE_MATCHED,AMOUNT_VARIANCE,QUANTITY_AND_AMOUNT_DIFFERENCE,Y,6.48,0.00,373.96,PRD-0031,PRD-8627,ZENITH Binder Clip Box 3 V,ZENITH Binder Clip Box 3 V,825.25,451.29,14.30,7.82,57.71,57.71,373.96,373.96,373.96,0.00,0.00,0.00,373.96
TXN-A-001776-L3566,TXN-A-001776,,,GENERIC_STRENGTH_EQUIVALENT,85.00,IDENTITY_UNMATCHED,QUANTITY_NOT_APPLICABLE,PRICE_NOT_APPLICABLE,AMOUNT_NOT_APPLICABLE,UNRESOLVED,Y,,,,PRD-0067,,ZENITH HDMI Cable 1 KG,,629.19,0.00,10.95,,57.46,,629.19,629.19,0.00,0.00,629.19,629.19,629.19
TXN-A-001777-L3568,TXN-A-001777,TXN-B-001849-L3793,TXN-B-001849,EXACT_BARCODE,97.00,IDENTITY_MATCHED,QUANTITY_EXCESS,PRICE_VARIANCE,AMOUNT_VARIANCE,QUANTITY_AND_AMOUNT_DIFFERENCE,Y,0.97,-1.80,74.47,PRD-0039,PRD-0039,NEXUS Desk Organizer 250 ML,NEXUS Desk Organizer 250 ML,738.57,664.10,8.19,7.22,90.18,91.98,74.47,74.47,89.22,14.74,0.00,0.00,74.47
TXN-A-001778-L3570,TXN-A-001778,TXN-B-001284-L2568,TXN-B-001284,NORMALIZED_NAME,90.00,IDENTITY_MATCHED,QUANTITY_EXCESS,PRICE_MATCHED,AMOUNT_VARIANCE,QUANTITY_AND_AMOUNT_DIFFERENCE,Y,5.09,0.00,168.28,PRD-0084,PRD-7597,NEXUS Toothpaste 15 W,NEXUS Toothpaste 15 W,262.50,94.22,7.94,2.85,33.06,33.06,168.28,168.28,168.28,0.00,0.00,0.00,168.28
TXN-A-001779-L3572,TXN-A-001779,TXN-B-001991-L4157,TXN-B-001991,FUZZY_NAME,80.00,IDENTITY_SUBSTITUTE,QUANTITY_EXCESS,PRICE_MATCHED,AMOUNT_VARIANCE,QUANTITY_AND_AMOUNT_DIFFERENCE,Y,12.43,0.00,1106.40,PRD-0150,PRD-3209,NEXUS Wrench Set 9 V,NEXX Wrench 9 V,1307.56,201.16,14.69,2.26,89.01,89.01,1106.40,1106.40,1106.39,0.00,0.01,0.00,1106.40
TXN-A-001780-L3574,TXN-A-001780,TXN-B-001507-L3014,TXN-B-001507,FUZZY_NAME,82.60,IDENTITY_SUBSTITUTE,QUANTITY_EXCESS,PRICE_VARIANCE,AMOUNT_VARIANCE,QUANTITY_AND_AMOUNT_DIFFERENCE,Y,1.33,16.28,210.34,PRD-0004,PRD-4506,ZENITH Glass Spray 750 ML,AURORA Glass Spray 9 750 ML,607.24,396.90,6.05,4.72,100.37,84.09,210.34,210.34,111.84,98.49,0.01,0.00,210.34
TXN-A-001781-L3576,TXN-A-001781,TXN-B-002090-L4380,TXN-B-002090,EXACT_BARCODE,97.00,IDENTITY_MATCHED,QUANTITY_EXCESS,PRICE_MATCHED,AMOUNT_VARIANCE,QUANTITY_AND_AMOUNT_DIFFERENCE,Y,4.64,0.00,293.02,PRD-0100,PRD-0100,ZENITH Mixing Bowl Set 250 ML,ZENITH Mixing Bowl Set 250 ML,564.56,271.54,8.94,4.30,63.15,63.15,293.02,293.02,293.02,0.00,0.00,0.00,293.02
TXN-A-001782-L3578,TXN-A-001782,,,POSSIBLE_SUBSTITUTE,70.00,IDENTITY_UNMATCHED,QUANTITY_NOT_APPLICABLE,PRICE_NOT_APPLICABLE,AMOUNT_NOT_APPLICABLE,UNRESOLVED,Y,,,,PRD-0017,,AURORA Surface Wipes 9 V,,263.99,0.00,3.27,,80.73,,263.99,263.99,0.00,0.00,263.99,263.99,263.99
TXN-A-001783-L3580,TXN-A-001783,TXN-B-001853-L3801,TXN-B-001853,EXACT_BARCODE,97.00,IDENTITY_MATCHED,QUANTITY_SHORTAGE,PRICE_VARIANCE,AMOUNT_VARIANCE,QUANTITY_AND_AMOUNT_DIFFERENCE,Y,-6.51,-2.27,-361.26,PRD-0055,PRD-0055,ZENITH Phone Case 250 MG,ZENITH Phone Case 250 MG,91.03,452.29,1.73,8.24,52.62,54.89,-361.26,361.26,357.33,3.93,0.00,0.00,361.26
TXN-A-001784-L3582,TXN-A-001784,TXN-B-002074-L4348,TXN-B-002074,EXACT_BARCODE,97.00,IDENTITY_MATCHED,QUANTITY_EXCESS,PRICE_MATCHED,AMOUNT_VARIANCE,QUANTITY_AND_AMOUNT_DIFFERENCE,Y,0.28,0.00,1.66,PRD-0022,PRD-0022,ZENITH Floor Polish 2000 MAH,ZENITH Floor Polish 2000 MAH,21.73,20.07,3.67,3.39,5.92,5.92,1.66,1.66,1.66,0.00,0.00,0.00,1.66
TXN-A-001785-L3584,TXN-A-001785,TXN-B-001313-L2626,TXN-B-001313,NORMALIZED_NAME,90.00,IDENTITY_MATCHED,QUANTITY_SHORTAGE,PRICE_MATCHED,AMOUNT_VARIANCE,QUANTITY_AND_AMOUNT_DIFFERENCE,Y,-3.15,0.00,-104.14,PRD-0084,PRD-7774,NEXUS Toothpaste 15 W,NEXUS Toothpaste 15 W,171.91,276.05,5.20,8.35,33.06,33.06,-104.14,104.14,104.14,0.00,0.00,0.00,104.14
TXN-A-001786-L3586,TXN-A-001786,TXN-B-001746-L3587,TXN-B-001746,EXACT_PRIMARY_ID,100.00,IDENTITY_MATCHED,QUANTITY_MATCHED,PRICE_VARIANCE,AMOUNT_VARIANCE,PRICE_DIFFERENCE,Y,0.00,-3.99,-27.77,PRD-0112,PRD-0112,ZENITH Kitchen Towel 30 CM,ZENITH Kitchen Towel 30 CM,699.76,727.53,6.96,6.96,100.54,104.53,-27.77,27.77,0.00,27.77,0.00,0.00,27.77
TXN-A-001787-L3588,TXN-A-001787,TXN-B-001747-L3589,TXN-B-001747,EXACT_PRIMARY_ID,100.00,IDENTITY_MATCHED,QUANTITY_MATCHED,PRICE_VARIANCE,AMOUNT_VARIANCE,PRICE_DIFFERENCE,Y,0.00,-4.13,-10.08,PRD-0126,PRD-0126,NEXUS Sketch Pad 250 ML,NEXUS Sketch Pad 250 ML,200.10,210.18,2.44,2.44,82.01,86.14,-10.08,10.08,0.00,10.08,0.00,0.00,10.08
TXN-A-001788-L3590,TXN-A-001788,TXN-B-001944-L3983,TXN-B-001944,EXACT_BARCODE,97.00,IDENTITY_MATCHED,QUANTITY_SHORTAGE,PRICE_MATCHED,AMOUNT_VARIANCE,QUANTITY_AND_AMOUNT_DIFFERENCE,Y,-2.20,0.00,-21.23,PRD-0013,PRD-0013,ZENITH Fabric Softener 1 L,ZENITH Fabric Softener 1 L,25.09,46.32,2.60,4.80,9.65,9.65,-21.23,21.23,21.23,0.00,0.00,0.00,21.23
TXN-A-001789-L3592,TXN-A-001789,,,GENERIC_STRENGTH_EQUIVALENT,85.00,IDENTITY_UNMATCHED,QUANTITY_NOT_APPLICABLE,PRICE_NOT_APPLICABLE,AMOUNT_NOT_APPLICABLE,UNRESOLVED,Y,,,,PRD-0089,,AURORA Face Cream 500 ML,,231.28,0.00,4.62,,50.06,,231.28,231.28,0.00,0.00,231.28,231.28,231.28
TXN-A-001790-L3594,TXN-A-001790,TXN-B-001308-L2616,TXN-B-001308,NORMALIZED_NAME,90.00,IDENTITY_MATCHED,QUANTITY_EXCESS,PRICE_MATCHED,AMOUNT_VARIANCE,QUANTITY_AND_AMOUNT_DIFFERENCE,Y,2.24,0.00,250.85,PRD-0014,PRD-7202,AURORA Fabric Softener 250 MG,AURORA Fabric Softener 250 MG,1082.94,832.09,9.67,7.43,111.99,111.99,250.85,250.85,250.86,0.00,0.00,0.00,250.85
TXN-A-001791-L3596,TXN-A-001791,TXN-B-002018-L4236,TXN-B-002018,EXACT_BARCODE,97.00,IDENTITY_MATCHED,QUANTITY_SHORTAGE,PRICE_MATCHED,AMOUNT_VARIANCE,QUANTITY_AND_AMOUNT_DIFFERENCE,Y,-3.80,0.00,-111.27,PRD-0149,PRD-0149,AURORA Wrench Set 45 CM,AURORA Wrench Set 45 CM,168.65,279.92,5.76,9.56,29.28,29.28,-111.27,111.27,111.26,0.00,0.01,0.00,111.27
TXN-A-001792-L3598,TXN-A-001792,TXN-B-001752-L3599,TXN-B-001752,EXACT_PRIMARY_ID,100.00,IDENTITY_MATCHED,QUANTITY_MATCHED,PRICE_VARIANCE,AMOUNT_VARIANCE,PRICE_DIFFERENCE,Y,0.00,-4.55,-9.78,PRD-0112,PRD-0112,ZENITH Kitchen Towel 30 CM,ZENITH Kitchen Towel 30 CM,216.16,225.94,2.15,2.15,100.54,105.09,-9.78,9.78,0.00,9.78,0.00,0.00,9.78
TXN-A-001793-L3600,TXN-A-001793,TXN-B-001870-L3835,TXN-B-001870,EXACT_BARCODE,97.00,IDENTITY_MATCHED,QUANTITY_SHORTAGE,PRICE_VARIANCE,AMOUNT_VARIANCE,QUANTITY_AND_AMOUNT_DIFFERENCE,Y,-6.91,-2.46,-214.04,PRD-0118,PRD-0118,ZENITH Peeler 750 ML,ZENITH Peeler 750 ML,36.75,250.79,1.31,8.22,28.05,30.51,-214.04,214.04,210.82,3.22,0.00,0.00,214.04
TXN-A-001794-L3602,TXN-A-001794,TXN-B-001754-L3603,TXN-B-001754,EXACT_PRIMARY_ID,100.00,IDENTITY_MATCHED,QUANTITY_MATCHED,PRICE_VARIANCE,AMOUNT_VARIANCE,PRICE_DIFFERENCE,Y,0.00,-4.17,-28.94,PRD-0030,PRD-0030,NEXUS Highlighter Set 12 IN,NEXUS Highlighter Set 12 IN,482.54,511.48,6.94,6.94,69.53,73.70,-28.94,28.94,0.00,28.94,0.00,0.00,28.94
TXN-A-001795-L3604,TXN-A-001795,TXN-B-001755-L3605,TXN-B-001755,EXACT_PRIMARY_ID,100.00,IDENTITY_MATCHED,QUANTITY_MATCHED,PRICE_VARIANCE,AMOUNT_VARIANCE,PRICE_DIFFERENCE,Y,0.00,-2.90,-25.58,PRD-0122,PRD-0122,AURORA Notebook 5000 MAH,AURORA Notebook 5000 MAH,281.36,306.94,8.82,8.82,31.90,34.80,-25.58,25.58,0.00,25.58,0.00,0.00,25.58
TXN-A-001796-L3606,TXN-A-001796,TXN-B-002063-L4326,TXN-B-002063,EXACT_BARCODE,97.00,IDENTITY_MATCHED,QUANTITY_SHORTAGE,PRICE_MATCHED,AMOUNT_VARIANCE,QUANTITY_AND_AMOUNT_DIFFERENCE,Y,-1.58,0.00,-27.37,PRD-0071,PRD-0071,AURORA Mouse Pad 50 G,AURORA Mouse Pad 50 G,21.65,49.02,1.25,2.83,17.32,17.32,-27.37,27.37,27.37,0.00,0.00,0.00,27.37
TXN-A-001797-L3608,TXN-A-001797,TXN-B-001924-L3943,TXN-B-001924,EXACT_BARCODE,97.00,IDENTITY_MATCHED,QUANTITY_EXCESS,PRICE_MATCHED,AMOUNT_VARIANCE,QUANTITY_AND_AMOUNT_DIFFERENCE,Y,5.14,0.00,583.80,PRD-0101,PRD-0101,AURORA Mixing Bowl Set 100 MG,AURORA Mixing Bowl Set 100 MG,959.75,375.95,8.45,3.31,113.58,113.58,583.80,583.80,583.80,0.00,0.00,0.00,583.80
TXN-A-001798-L3610,TXN-A-001798,TXN-B-001936-L3967,TXN-B-001936,EXACT_BARCODE,97.00,IDENTITY_MATCHED,QUANTITY_EXCESS,PRICE_MATCHED,AMOUNT_VARIANCE,QUANTITY_AND_AMOUNT_DIFFERENCE,Y,0.62,0.00,27.16,PRD-0053,PRD-0053,AURORA Power Adapter 1 L,AURORA Power Adapter 1 L,119.14,91.98,2.72,2.10,43.80,43.80,27.16,27.16,27.16,0.00,0.00,0.00,27.16
TXN-A-001799-L3612,TXN-A-001799,TXN-B-001503-L3006,TXN-B-001503,FUZZY_NAME,80.00,IDENTITY_SUBSTITUTE,QUANTITY_EXCESS,PRICE_MATCHED,AMOUNT_VARIANCE,QUANTITY_AND_AMOUNT_DIFFERENCE,Y,0.04,0.00,2.42,PRD-0117,PRD-4319,NEXUS Can Opener 5 W,QUANTUM Can Opener 5 100 G,585.25,582.83,9.68,9.64,60.46,60.46,2.42,2.42,2.42,0.00,0.00,0.00,2.42
TXN-A-001800-L3614,TXN-A-001800,TXN-B-001760-L3615,TXN-B-001760,EXACT_PRIMARY_ID,100.00,IDENTITY_MATCHED,QUANTITY_MATCHED,PRICE_VARIANCE,AMOUNT_VARIANCE,PRICE_DIFFERENCE,Y,0.00,-1.25,-9.00,PRD-0088,PRD-0088,ZENITH Face Cream 30 CM,ZENITH Face Cream 30 CM,19.15,28.15,7.20,7.20,2.66,3.91,-9.00,9.00,0.00,9.00,0.00,0.00,9.00
TXN-A-001801-L3616,TXN-A-001801,TXN-B-001278-L2556,TXN-B-001278,NORMALIZED_NAME,90.00,IDENTITY_MATCHED,QUANTITY_EXCESS,PRICE_MATCHED,AMOUNT_VARIANCE,QUANTITY_AND_AMOUNT_DIFFERENCE,Y,4.09,0.00,24.22,PRD-0022,PRD-7428,ZENITH Floor Polish 2000 MAH,ZENITH Floor Polish 2000 MAH,55.00,30.78,9.29,5.20,5.92,5.92,24.22,24.22,24.21,0.00,0.01,0.00,24.22
TXN-A-001802-L3618,TXN-A-001802,TXN-B-001762-L3619,TXN-B-001762,EXACT_PRIMARY_ID,100.00,IDENTITY_MATCHED,QUANTITY_MATCHED,PRICE_VARIANCE,AMOUNT_VARIANCE,PRICE_DIFFERENCE,Y,0.00,-3.86,-18.91,PRD-0054,PRD-0054,NEXUS Power Adapter 500 ML,NEXUS Power Adapter 500 ML,80.90,99.81,4.90,4.90,16.51,20.37,-18.91,18.91,0.00,18.91,0.00,0.00,18.91
TXN-A-001803-L3620,TXN-A-001803,TXN-B-001826-L3747,TXN-B-001826,EXACT_BARCODE,97.00,IDENTITY_MATCHED,QUANTITY_EXCESS,PRICE_MATCHED,AMOUNT_VARIANCE,QUANTITY_AND_AMOUNT_DIFFERENCE,Y,1.68,0.00,45.16,PRD-0133,PRD-0133,ZENITH Glue Stick 250 MG,ZENITH Glue Stick 250 MG,148.61,103.45,4.66,2.98,31.89,31.89,45.16,45.16,53.58,0.00,0.00,0.00,45.16
TXN-A-001804-L3622,TXN-A-001804,TXN-B-001245-L2490,TXN-B-001245,NORMALIZED_NAME,90.00,IDENTITY_MATCHED,QUANTITY_EXCESS,PRICE_MATCHED,AMOUNT_VARIANCE,QUANTITY_AND_AMOUNT_DIFFERENCE,Y,0.03,0.00,0.37,PRD-0076,PRD-7383,ZENITH Shampoo 200 G,ZENITH Shampoo 200 G,104.58,104.21,8.53,8.50,12.26,12.26,0.37,0.37,0.37,0.00,0.00,0.00,0.37
TXN-A-001805-L3624,TXN-A-001805,TXN-B-001840-L3775,TXN-B-001840,EXACT_BARCODE,97.00,IDENTITY_MATCHED,QUANTITY_SHORTAGE,PRICE_MATCHED,AMOUNT_VARIANCE,QUANTITY_AND_AMOUNT_DIFFERENCE,Y,-6.21,0.00,-458.31,PRD-0074,PRD-0074,AURORA Hand Soap 1.5 V,AURORA Hand Soap 1.5 V,111.45,569.76,1.54,7.75,72.37,72.37,-458.31,458.31,449.42,0.00,8.89,0.00,458.31
TXN-A-001806-L3626,TXN-A-001806,TXN-B-001155-L2310,TXN-B-001155,EXACT_PRODUCT_CODE,95.00,IDENTITY_MATCHED,QUANTITY_EXCESS,PRICE_MATCHED,AMOUNT_VARIANCE,QUANTITY_AND_AMOUNT_DIFFERENCE,Y,0.81,0.00,78.01,PRD-0063,PRD-8282,NEXUS Battery Pack 10 W,NEXUS Battery Pack 10 W,418.95,340.94,4.35,3.54,96.31,96.31,78.01,78.01,78.01,0.00,0.00,0.00,78.01
TXN-A-001807-L3628,TXN-A-001807,TXN-B-001767-L3629,TXN-B-001767,EXACT_PRIMARY_ID,100.00,IDENTITY_MATCHED,QUANTITY_MATCHED,PRICE_VARIANCE,AMOUNT_VARIANCE,PRICE_DIFFERENCE,Y,0.00,-4.83,-33.77,PRD-0088,PRD-0088,ZENITH Face Cream 30 CM,ZENITH Face Cream 30 CM,18.59,52.36,6.99,6.99,2.66,7.49,-33.77,33.77,0.00,33.76,0.01,0.00,33.77
TXN-A-001808-L3630,TXN-A-001808,TXN-B-001267-L2534,TXN-B-001267,NORMALIZED_NAME,90.00,IDENTITY_MATCHED,QUANTITY_EXCESS,PRICE_MATCHED,AMOUNT_VARIANCE,QUANTITY_AND_AMOUNT_DIFFERENCE,Y,3.57,0.00,369.93,PRD-0108,PRD-7657,NEXUS Spatula Set 500 MG,NEXUS Spatula Set 500 MG,968.85,598.92,9.35,5.78,103.62,103.62,369.93,369.93,369.92,0.00,0.01,0.00,369.93
TXN-A-001809-L3632,TXN-A-001809,TXN-B-002075-L4350,TXN-B-002075,EXACT_BARCODE,97.00,IDENTITY_MATCHED,QUANTITY_SHORTAGE,PRICE_MATCHED,AMOUNT_VARIANCE,QUANTITY_AND_AMOUNT_DIFFERENCE,Y,-0.85,0.00,-24.89,PRD-0149,PRD-0149,AURORA Wrench Set 45 CM,AURORA Wrench Set 45 CM,38.06,62.95,1.30,2.15,29.28,29.28,-24.89,24.89,24.89,0.00,0.00,0.00,24.89
TXN-A-001810-L3634,TXN-A-001810,TXN-B-001247-L2494,TXN-B-001247,NORMALIZED_NAME,90.00,IDENTITY_MATCHED,QUANTITY_SHORTAGE,PRICE_MATCHED,AMOUNT_VARIANCE,QUANTITY_AND_AMOUNT_DIFFERENCE,Y,-1.28,0.00,-80.84,PRD-0100,PRD-7771,ZENITH Mixing Bowl Set 250 ML,ZENITH Mixing Bowl Set 250 ML,258.28,339.12,4.09,5.37,63.15,63.15,-80.84,80.84,80.83,0.00,0.01,0.00,80.84
TXN-A-001811-L3636,TXN-A-001811,TXN-B-002030-L4260,TXN-B-002030,EXACT_BARCODE,97.00,IDENTITY_MATCHED,QUANTITY_SHORTAGE,PRICE_MATCHED,AMOUNT_VARIANCE,QUANTITY_AND_AMOUNT_DIFFERENCE,Y,-1.24,0.00,-9.31,PRD-0103,PRD-0103,ZENITH Measuring Cup 10000 MAH,ZENITH Measuring Cup 10000 MAH,27.04,36.35,3.60,4.84,7.51,7.51,-9.31,9.31,9.31,0.00,0.00,0.00,9.31
TXN-A-001812-L3638,TXN-A-001812,TXN-B-002073-L4346,TXN-B-002073,EXACT_BARCODE,97.00,IDENTITY_MATCHED,QUANTITY_EXCESS,PRICE_MATCHED,AMOUNT_VARIANCE,QUANTITY_AND_AMOUNT_DIFFERENCE,Y,3.43,0.00,25.76,PRD-0103,PRD-0103,ZENITH Measuring Cup 10000 MAH,ZENITH Measuring Cup 10000 MAH,42.06,16.30,5.60,2.17,7.51,7.51,25.76,25.76,25.76,0.00,0.00,0.00,25.76
TXN-A-001813-L3640,TXN-A-001813,TXN-B-001163-L2326,TXN-B-001163,EXACT_PRODUCT_CODE,95.00,IDENTITY_MATCHED,QUANTITY_EXCESS,PRICE_MATCHED,AMOUNT_VARIANCE,QUANTITY_AND_AMOUNT_DIFFERENCE,Y,0.04,0.00,2.56,PRD-0061,PRD-8629,ZENITH Battery Pack 200 G,ZENITH Battery Pack 200 G,187.78,185.22,2.93,2.89,64.09,64.09,2.56,2.56,2.56,0.00,0.00,0.00,2.56
TXN-A-001814-L3642,TXN-A-001814,TXN-B-001327-L2654,TXN-B-001327,NORMALIZED_NAME,90.00,IDENTITY_MATCHED,QUANTITY_EXCESS,PRICE_MATCHED,AMOUNT_VARIANCE,QUANTITY_AND_AMOUNT_DIFFERENCE,Y,2.22,0.00,201.73,PRD-0130,PRD-7183,ZENITH Ruler Set 45 CM,ZENITH Ruler Set 45 CM,488.88,287.15,5.38,3.16,90.87,90.87,201.73,201.73,201.73,0.00,0.00,0.00,201.73
TXN-A-001815-L3644,TXN-A-001815,TXN-B-002082-L4364,TXN-B-002082,EXACT_BARCODE,97.00,IDENTITY_MATCHED,QUANTITY_EXCESS,PRICE_MATCHED,AMOUNT_VARIANCE,QUANTITY_AND_AMOUNT_DIFFERENCE,Y,4.02,0.00,232.28,PRD-0007,PRD-0007,ZENITH Dish Liquid 5000 MAH,ZENITH Dish Liquid 5000 MAH,355.35,123.07,6.15,2.13,57.78,57.78,232.28,232.28,232.28,0.00,0.00,0.00,232.28
TXN-A-001816-L3646,TXN-A-001816,TXN-B-001188-L2376,TXN-B-001188,EXACT_PRODUCT_CODE,95.00,IDENTITY_MATCHED,QUANTITY_EXCESS,PRICE_MATCHED,AMOUNT_VARIANCE,QUANTITY_AND_AMOUNT_DIFFERENCE,Y,5.51,0.00,130.59,PRD-0106,PRD-8860,ZENITH Spatula Set 1 KG,ZENITH Spatula Set 1 KG,204.53,73.94,8.63,3.12,23.70,23.70,130.59,130.59,130.59,0.00,0.00,0.00,130.59
TXN-A-001817-L3648,TXN-A-001817,,,GENERIC_STRENGTH_EQUIVALENT,85.00,IDENTITY_UNMATCHED,QUANTITY_NOT_APPLICABLE,PRICE_NOT_APPLICABLE,AMOUNT_NOT_APPLICABLE,UNRESOLVED,Y,,,,PRD-0119,,AURORA Peeler 100 MG,,97.22,0.00,7.31,,13.30,,97.22,97.22,0.00,0.00,97.22,97.22,97.22
TXN-A-001818-L3650,TXN-A-001818,TXN-B-001461-L2922,TXN-B-001461,FUZZY_NAME,85.20,IDENTITY_SUBSTITUTE,QUANTITY_EXCESS,PRICE_VARIANCE,AMOUNT_VARIANCE,QUANTITY_AND_AMOUNT_DIFFERENCE,Y,4.50,44.51,630.76,PRD-0109,PRD-5918,ZENITH Storage Container 20 W,SUMMIT Storage Container 5 W,861.00,230.24,9.66,5.16,89.13,44.62,630.76,630.76,200.79,429.97,0.00,0.00,630.76
TXN-A-001819-L3652,TXN-A-001819,TXN-B-001779-L3653,TXN-B-001779,EXACT_PRIMARY_ID,100.00,IDENTITY_MATCHED,QUANTITY_MATCHED,PRICE_VARIANCE,AMOUNT_VARIANCE,PRICE_DIFFERENCE,Y,0.00,-4.02,-22.19,PRD-0030,PRD-0030,NEXUS Highlighter Set 12 IN,NEXUS Highlighter Set 12 IN,383.81,406.00,5.52,5.52,69.53,73.55,-22.19,22.19,0.00,22.19,0.00,0.00,22.19
TXN-A-001820-L3654,TXN-A-001820,TXN-B-001446-L2892,TXN-B-001446,FUZZY_NAME,86.50,IDENTITY_SUBSTITUTE,QUANTITY_SHORTAGE,PRICE_MATCHED,AMOUNT_VARIANCE,QUANTITY_AND_AMOUNT_DIFFERENCE,Y,-3.74,0.00,-339.85,PRD-0130,PRD-5166,ZENITH Ruler Set 45 CM,NEXUS Ruler Set 45 CM,216.27,556.12,2.38,6.12,90.87,90.87,-339.85,339.85,339.85,0.00,0.00,0.00,339.85
TXN-A-001821-L3656,TXN-A-001821,TXN-B-001306-L2612,TXN-B-001306,FUZZY_NAME,80.00,IDENTITY_SUBSTITUTE,QUANTITY_EXCESS,PRICE_VARIANCE,AMOUNT_VARIANCE,QUANTITY_AND_AMOUNT_DIFFERENCE,Y,2.28,24.85,276.22,PRD-0019,PRD-7518,ZENITH Air Freshener 45 CM,NEXUS Air Freshener 30 CM,381.30,105.08,9.84,7.56,38.75,13.90,276.22,276.22,31.69,244.52,0.00,0.00,276.22
